job_id,employee_id,crew_id,work_date,labor_hours,labor_cost
915242,1008,3,2026-02-12,0.19,4.04
915242,1009,3,2026-02-12,0.23,4.63
900787,1001,1,2026-02-12,0.14,3.43
900787,1002,1,2026-02-12,0.34,7.21
900787,1003,1,2026-02-12,0.44,9.46
912937,1010,4,2026-02-12,0.3,7.42
912937,1011,4,2026-02-12,0.22,4.1
912937,1012,4,2026-02-12,0.25,4.62
912249,1007,3,2026-02-12,0.15,3.4
912249,1008,3,2026-02-12,0.32,6.8
912249,1009,3,2026-02-12,0.43,8.65
908685,1001,1,2026-02-12,0.19,4.65
908685,1002,1,2026-02-12,0.75,15.9
908685,1003,1,2026-02-12,0.55,11.83
909164,1013,5,2026-02-12,0.38,9.66
909164,1014,5,2026-02-12,0.9,17.73
909164,1015,5,2026-02-12,0.43,8.13
916061,1013,5,2026-02-12,0.23,5.84
916061,1014,5,2026-02-12,0.47,9.26
916061,1015,5,2026-02-12,0.28,5.29
916173,1007,3,2026-02-12,0.39,8.83
916173,1008,3,2026-02-12,0.32,6.8
916173,1009,3,2026-02-12,0.54,10.86
914968,1013,5,2026-02-12,0.84,21.34
914968,1014,5,2026-02-12,0.31,6.11
914968,1015,5,2026-02-12,0.24,4.54
908205,1013,5,2026-02-12,0.54,13.72
908205,1014,5,2026-02-12,0.39,7.68
908205,1015,5,2026-02-12,0.74,13.99
914023,1001,1,2026-02-12,0.28,6.86
914023,1002,1,2026-02-12,0.27,5.72
914023,1003,1,2026-02-12,0.33,7.1
904892,1004,2,2026-02-12,0.27,5.92
904892,1005,2,2026-02-12,0.29,5.86
904892,1006,2,2026-02-12,0.37,7.39
900239,1010,4,2026-02-13,0.2,4.95
900239,1011,4,2026-02-13,0.58,10.81
900239,1012,4,2026-02-13,0.14,2.59
903867,1004,2,2026-02-13,0.21,4.6
903867,1005,2,2026-02-13,0.7,14.14
903867,1006,2,2026-02-13,0.21,4.19
900202,1010,4,2026-02-13,0.66,16.34
900202,1011,4,2026-02-13,0.18,3.35
900202,1012,4,2026-02-13,0.21,3.88
905023,1004,2,2026-02-13,0.44,9.64
905023,1005,2,2026-02-13,0.57,11.51
905023,1006,2,2026-02-13,0.24,4.79
911393,1004,2,2026-02-13,0.69,15.12
911393,1005,2,2026-02-13,0.64,12.93
911393,1006,2,2026-02-13,0.1,2.0
915958,1013,5,2026-02-13,0.27,6.86
915958,1014,5,2026-02-13,0.21,4.14
915958,1015,5,2026-02-13,0.43,8.13
905239,1010,4,2026-02-13,0.45,11.14
905239,1011,4,2026-02-13,0.21,3.91
905239,1012,4,2026-02-13,0.16,2.96
906237,1004,2,2026-02-13,0.19,4.16
906237,1005,2,2026-02-13,0.19,3.84
906237,1006,2,2026-02-13,0.57,11.38
916444,1013,5,2026-02-13,0.34,8.64
916444,1014,5,2026-02-13,0.23,4.53
916444,1015,5,2026-02-13,0.5,9.46
901570,1004,2,2026-02-13,0.52,11.4
901570,1005,2,2026-02-13,0.05,1.01
901570,1006,2,2026-02-13,0.41,8.19
905945,1013,5,2026-02-13,0.21,5.34
905945,1014,5,2026-02-13,0.4,7.88
905945,1015,5,2026-02-13,0.23,4.35
915590,1004,2,2026-02-13,0.11,2.41
915590,1005,2,2026-02-13,0.41,8.28
915590,1006,2,2026-02-13,0.32,6.39
914930,1007,3,2026-02-13,0.45,10.19
914930,1008,3,2026-02-13,0.36,7.65
914930,1009,3,2026-02-13,0.18,3.62
911561,1007,3,2026-02-13,0.28,6.34
911561,1008,3,2026-02-13,0.28,5.95
911561,1009,3,2026-02-13,0.35,7.04
917100,1010,4,2026-02-13,3.35,82.91
917100,1011,4,2026-02-13,18.91,352.29
917100,1012,4,2026-02-13,4.59,84.78
917366,1010,4,2026-02-13,5.36,132.66
917366,1011,4,2026-02-13,11.71,218.16
917366,1012,4,2026-02-13,9.3,171.77
900684,1007,3,2026-02-13,0.49,11.09
900684,1008,3,2026-02-13,0.12,2.55
900684,1009,3,2026-02-13,0.29,5.83
905710,1007,3,2026-02-13,0.7,15.85
905710,1008,3,2026-02-13,0.16,3.4
905710,1009,3,2026-02-13,1.02,20.51
907403,1007,3,2026-02-13,0.5,11.32
907403,1008,3,2026-02-13,0.31,6.58
907403,1009,3,2026-02-13,0.11,2.21
905776,1004,2,2026-02-13,0.31,6.8
905776,1005,2,2026-02-13,0.22,4.44
905776,1006,2,2026-02-13,0.42,8.39
907799,1007,3,2026-02-13,0.26,5.89
907799,1008,3,2026-02-13,0.93,19.75
907799,1009,3,2026-02-13,0.66,13.27
906388,1007,3,2026-02-13,0.23,5.21
906388,1008,3,2026-02-13,0.86,18.27
906388,1009,3,2026-02-13,0.17,3.42
916136,1004,2,2026-02-13,0.32,7.01
916136,1005,2,2026-02-13,0.13,2.63
916136,1006,2,2026-02-13,0.25,4.99
903526,1010,4,2026-02-13,0.15,3.71
903526,1011,4,2026-02-13,0.29,5.4
903526,1012,4,2026-02-13,0.21,3.88
903110,1010,4,2026-02-13,0.14,3.47
903110,1011,4,2026-02-13,0.59,10.99
903110,1012,4,2026-02-13,0.19,3.51
907734,1001,1,2026-02-13,0.25,6.12
907734,1002,1,2026-02-13,0.49,10.39
907734,1003,1,2026-02-13,0.31,6.67
902317,1010,4,2026-02-13,0.07,1.73
902317,1011,4,2026-02-13,0.08,1.49
902317,1012,4,2026-02-13,0.63,11.64
913275,1013,5,2026-02-13,0.34,8.64
913275,1014,5,2026-02-13,0.14,2.76
913275,1015,5,2026-02-13,0.49,9.27
901089,1001,1,2026-02-13,0.17,4.16
901089,1002,1,2026-02-13,0.47,9.96
901089,1003,1,2026-02-13,0.18,3.87
910709,1013,5,2026-02-14,0.2,5.08
910709,1014,5,2026-02-14,0.47,9.26
910709,1015,5,2026-02-14,0.18,3.4
906661,1001,1,2026-02-14,0.11,2.69
906661,1002,1,2026-02-14,0.27,5.72
906661,1003,1,2026-02-14,0.41,8.81
909437,1004,2,2026-02-14,0.58,12.71
909437,1005,2,2026-02-14,0.21,4.24
909437,1006,2,2026-02-14,0.25,4.99
900343,1001,1,2026-02-14,0.45,11.02
900343,1002,1,2026-02-14,0.02,0.42
900343,1003,1,2026-02-14,0.38,8.17
903356,1007,3,2026-02-14,0.63,14.26
903356,1008,3,2026-02-14,0.16,3.4
903356,1009,3,2026-02-14,0.52,10.46
907536,1013,5,2026-02-14,0.18,4.57
907536,1014,5,2026-02-14,0.53,10.44
907536,1015,5,2026-02-14,0.16,3.03
911834,1004,2,2026-02-14,0.3,6.58
911834,1005,2,2026-02-14,0.14,2.83
911834,1006,2,2026-02-14,0.3,5.99
909098,1013,5,2026-02-14,0.37,9.4
909098,1014,5,2026-02-14,0.42,8.27
909098,1015,5,2026-02-14,0.16,3.03
912106,1004,2,2026-02-14,0.39,8.55
912106,1005,2,2026-02-14,0.31,6.26
912106,1006,2,2026-02-14,0.46,9.19
911048,1010,4,2026-02-14,0.24,5.94
911048,1011,4,2026-02-14,0.42,7.82
911048,1012,4,2026-02-14,0.06,1.11
909955,1013,5,2026-02-14,0.27,6.86
909955,1014,5,2026-02-14,0.34,6.7
909955,1015,5,2026-02-14,0.22,4.16
901911,1007,3,2026-02-14,0.36,8.15
901911,1008,3,2026-02-14,0.26,5.52
901911,1009,3,2026-02-14,0.57,11.46
911872,1007,3,2026-02-14,0.24,5.43
911872,1008,3,2026-02-14,0.35,7.43
911872,1009,3,2026-02-14,0.27,5.43
911495,1004,2,2026-02-14,0.13,2.85
911495,1005,2,2026-02-14,0.18,3.64
911495,1006,2,2026-02-14,0.52,10.38
900552,1004,2,2026-02-14,0.38,8.33
900552,1005,2,2026-02-14,0.35,7.07
900552,1006,2,2026-02-14,0.2,3.99
914673,1004,2,2026-02-14,0.1,2.19
914673,1005,2,2026-02-14,0.39,7.88
914673,1006,2,2026-02-14,0.27,5.39
916652,1004,2,2026-02-14,0.25,5.48
916652,1005,2,2026-02-14,0.4,8.08
916652,1006,2,2026-02-14,0.28,5.59
910642,1004,2,2026-02-14,0.21,4.6
910642,1005,2,2026-02-14,1.1,22.22
910642,1006,2,2026-02-14,0.47,9.39
915279,1013,5,2026-02-14,0.11,2.8
915279,1014,5,2026-02-14,0.47,9.26
915279,1015,5,2026-02-14,0.37,7.0
917527,1007,3,2026-02-15,4.62,104.6
917527,1008,3,2026-02-15,9.22,195.83
917527,1009,3,2026-02-15,4.22,84.86
906935,1007,3,2026-02-15,0.53,12.0
906935,1008,3,2026-02-15,0.51,10.83
906935,1009,3,2026-02-15,0.43,8.65
900957,1010,4,2026-02-15,0.3,7.42
900957,1011,4,2026-02-15,0.26,4.84
900957,1012,4,2026-02-15,0.35,6.46
900100,1004,2,2026-02-15,0.28,6.14
900100,1005,2,2026-02-15,0.44,8.89
900100,1006,2,2026-02-15,0.17,3.39
916857,1001,1,2026-02-15,0.4,9.8
916857,1002,1,2026-02-15,0.4,8.48
916857,1003,1,2026-02-15,0.36,7.74
914298,1001,1,2026-02-15,0.26,6.37
914298,1002,1,2026-02-15,0.5,10.6
914298,1003,1,2026-02-15,0.55,11.83
903072,1001,1,2026-02-15,0.37,9.06
903072,1002,1,2026-02-15,0.12,2.54
903072,1003,1,2026-02-15,0.21,4.51
904167,1004,2,2026-02-15,0.24,5.26
904167,1005,2,2026-02-15,0.1,2.02
904167,1006,2,2026-02-15,0.48,9.59
900062,1013,5,2026-02-15,0.46,11.69
900062,1014,5,2026-02-15,0.27,5.32
900062,1015,5,2026-02-15,0.15,2.84
913003,1007,3,2026-02-15,0.37,8.38
913003,1008,3,2026-02-15,0.21,4.46
913003,1009,3,2026-02-15,0.22,4.42
911458,1001,1,2026-02-15,0.5,12.24
911458,1002,1,2026-02-15,0.37,7.84
911458,1003,1,2026-02-15,0.12,2.58
904101,1007,3,2026-02-15,0.65,14.72
904101,1008,3,2026-02-15,0.23,4.89
904101,1009,3,2026-02-15,0.17,3.42
903763,1007,3,2026-02-15,0.59,13.36
903763,1008,3,2026-02-15,0.29,6.16
903763,1009,3,2026-02-15,0.48,9.65
910236,1004,2,2026-02-15,0.51,11.18
910236,1005,2,2026-02-15,0.27,5.45
910236,1006,2,2026-02-15,0.44,8.79
901259,1013,5,2026-02-15,0.81,20.58
901259,1014,5,2026-02-15,0.62,12.21
901259,1015,5,2026-02-15,0.44,8.32
911291,1001,1,2026-02-15,0.35,8.57
911291,1002,1,2026-02-15,0.24,5.09
911291,1003,1,2026-02-15,0.2,4.3
900619,1001,1,2026-02-16,0.33,8.08
900619,1002,1,2026-02-16,0.12,2.54
900619,1003,1,2026-02-16,0.27,5.81
903006,1001,1,2026-02-16,0.54,13.22
903006,1002,1,2026-02-16,0.44,9.33
903006,1003,1,2026-02-16,0.14,3.01
904036,1004,2,2026-02-16,0.25,5.48
904036,1005,2,2026-02-16,0.07,1.41
904036,1006,2,2026-02-16,0.76,15.18
916342,1013,5,2026-02-16,0.24,6.1
916342,1014,5,2026-02-16,0.12,2.36
916342,1015,5,2026-02-16,0.45,8.51
900137,1001,1,2026-02-16,0.14,3.43
900137,1002,1,2026-02-16,0.34,7.21
900137,1003,1,2026-02-16,0.59,12.68
906057,1007,3,2026-02-16,0.25,5.66
906057,1008,3,2026-02-16,0.22,4.67
906057,1009,3,2026-02-16,0.39,7.84
916548,1004,2,2026-02-16,0.49,10.74
916548,1005,2,2026-02-16,0.15,3.03
916548,1006,2,2026-02-16,0.34,6.79
903422,1013,5,2026-02-16,0.18,4.57
903422,1014,5,2026-02-16,0.15,2.95
903422,1015,5,2026-02-16,0.61,11.54
913409,1010,4,2026-02-16,0.29,7.18
913409,1011,4,2026-02-16,0.29,5.4
913409,1012,4,2026-02-16,0.29,5.36
908610,1010,4,2026-02-16,0.48,11.88
908610,1011,4,2026-02-16,0.19,3.54
908610,1012,4,2026-02-16,0.18,3.32
903252,1004,2,2026-02-16,0.06,1.32
903252,1005,2,2026-02-16,0.31,6.26
903252,1006,2,2026-02-16,0.52,10.38
906133,1007,3,2026-02-16,0.3,6.79
906133,1008,3,2026-02-16,0.32,6.8
906133,1009,3,2026-02-16,0.41,8.25
905842,1001,1,2026-02-16,0.08,1.96
905842,1002,1,2026-02-16,0.24,5.09
905842,1003,1,2026-02-16,0.38,8.17
916614,1004,2,2026-02-16,0.7,15.34
916614,1005,2,2026-02-16,0.1,2.02
916614,1006,2,2026-02-16,0.24,4.79
912354,1013,5,2026-02-16,0.42,10.67
912354,1014,5,2026-02-16,1.12,22.06
912354,1015,5,2026-02-16,0.23,4.35
914854,1001,1,2026-02-16,0.23,5.63
914854,1002,1,2026-02-16,0.33,7.0
914854,1003,1,2026-02-16,0.16,3.44
906095,1010,4,2026-02-16,0.29,7.18
906095,1011,4,2026-02-16,0.69,12.85
906095,1012,4,2026-02-16,0.14,2.59
904685,1001,1,2026-02-17,0.13,3.18
904685,1002,1,2026-02-17,0.48,10.18
904685,1003,1,2026-02-17,0.19,4.08
914165,1007,3,2026-02-17,0.35,7.92
914165,1008,3,2026-02-17,0.34,7.22
914165,1009,3,2026-02-17,0.34,6.84
911598,1007,3,2026-02-17,0.46,10.41
911598,1008,3,2026-02-17,0.36,7.65
911598,1009,3,2026-02-17,0.09,1.81
913618,1004,2,2026-02-17,0.1,2.19
913618,1005,2,2026-02-17,0.42,8.48
913618,1006,2,2026-02-17,0.53,10.58
910020,1001,1,2026-02-17,0.51,12.49
910020,1002,1,2026-02-17,0.32,6.78
910020,1003,1,2026-02-17,0.47,10.1
912041,1004,2,2026-02-17,0.44,9.64
912041,1005,2,2026-02-17,0.5,10.1
912041,1006,2,2026-02-17,0.36,7.19
913133,1013,5,2026-02-17,0.36,9.15
913133,1014,5,2026-02-17,0.36,7.09
913133,1015,5,2026-02-17,0.34,6.43
908863,1010,4,2026-02-17,0.16,3.96
908863,1011,4,2026-02-17,0.4,7.45
908863,1012,4,2026-02-17,0.25,4.62
911769,1001,1,2026-02-17,0.33,8.08
911769,1002,1,2026-02-17,0.18,3.82
911769,1003,1,2026-02-17,0.54,11.61
915996,1004,2,2026-02-17,0.29,6.36
915996,1005,2,2026-02-17,0.26,5.25
915996,1006,2,2026-02-17,0.14,2.8
914635,1010,4,2026-02-17,0.46,11.38
914635,1011,4,2026-02-17,0.33,6.15
914635,1012,4,2026-02-17,0.14,2.59
903488,1001,1,2026-02-17,0.35,8.57
903488,1002,1,2026-02-17,0.3,6.36
903488,1003,1,2026-02-17,0.1,2.15
912211,1001,1,2026-02-17,0.23,5.63
912211,1002,1,2026-02-17,0.4,8.48
912211,1003,1,2026-02-17,0.18,3.87
906455,1013,5,2026-02-17,0.12,3.05
906455,1014,5,2026-02-17,0.25,4.92
906455,1015,5,2026-02-17,0.33,6.24
906870,1010,4,2026-02-17,0.25,6.19
906870,1011,4,2026-02-17,0.41,7.64
906870,1012,4,2026-02-17,0.38,7.02
907000,1001,1,2026-02-17,0.58,14.2
907000,1002,1,2026-02-17,0.06,1.27
907000,1003,1,2026-02-17,0.38,8.17
907131,1010,4,2026-02-17,0.21,5.2
907131,1011,4,2026-02-17,0.4,7.45
907131,1012,4,2026-02-17,0.18,3.32
913750,1010,4,2026-02-17,0.36,8.91
913750,1011,4,2026-02-17,0.18,3.35
913750,1012,4,2026-02-17,0.13,2.4
913208,1007,3,2026-02-17,0.08,1.81
913208,1008,3,2026-02-17,0.59,12.53
913208,1009,3,2026-02-17,0.21,4.22
904788,1007,3,2026-02-17,0.32,7.24
904788,1008,3,2026-02-17,0.3,6.37
904788,1009,3,2026-02-17,0.33,6.64
908545,1001,1,2026-02-17,0.58,14.2
908545,1002,1,2026-02-17,0.23,4.88
908545,1003,1,2026-02-17,0.35,7.52
914098,1004,2,2026-02-17,0.15,3.29
914098,1005,2,2026-02-17,0.09,1.82
914098,1006,2,2026-02-17,0.55,10.98
914749,1007,3,2026-02-17,0.36,8.15
914749,1008,3,2026-02-17,0.09,1.91
914749,1009,3,2026-02-17,0.35,7.04
905543,1001,1,2026-02-17,0.46,11.27
905543,1002,1,2026-02-17,0.11,2.33
905543,1003,1,2026-02-17,0.32,6.88
904232,1010,4,2026-02-18,0.27,6.68
904232,1011,4,2026-02-18,0.36,6.71
904232,1012,4,2026-02-18,0.12,2.22
911085,1001,1,2026-02-18,0.36,8.82
911085,1002,1,2026-02-18,0.43,9.12
911085,1003,1,2026-02-18,0.45,9.68
905982,1010,4,2026-02-18,0.14,3.47
905982,1011,4,2026-02-18,0.35,6.52
905982,1012,4,2026-02-18,0.26,4.8
910849,1013,5,2026-02-18,0.54,13.72
910849,1014,5,2026-02-18,0.9,17.73
910849,1015,5,2026-02-18,0.36,6.81
908759,1001,1,2026-02-18,0.43,10.53
908759,1002,1,2026-02-18,0.21,4.45
908759,1003,1,2026-02-18,0.09,1.93
909851,1013,5,2026-02-18,0.25,6.35
909851,1014,5,2026-02-18,0.45,8.87
909851,1015,5,2026-02-18,0.97,18.34
910198,1001,1,2026-02-18,0.34,8.33
910198,1002,1,2026-02-18,0.3,6.36
910198,1003,1,2026-02-18,0.65,13.97
912173,1007,3,2026-02-18,0.57,12.9
912173,1008,3,2026-02-18,0.24,5.1
912173,1009,3,2026-02-18,0.09,1.81
904826,1007,3,2026-02-18,0.37,8.38
904826,1008,3,2026-02-18,0.38,8.07
904826,1009,3,2026-02-18,0.52,10.46
902383,1001,1,2026-02-18,0.4,9.8
902383,1002,1,2026-02-18,0.52,11.02
902383,1003,1,2026-02-18,0.16,3.44
908826,1013,5,2026-02-18,0.33,8.39
908826,1014,5,2026-02-18,0.18,3.55
908826,1015,5,2026-02-18,0.38,7.19
903214,1013,5,2026-02-18,0.18,4.57
903214,1014,5,2026-02-18,0.3,5.91
903214,1015,5,2026-02-18,0.72,13.62
903290,1010,4,2026-02-18,0.35,8.66
903290,1011,4,2026-02-18,0.26,4.84
903290,1012,4,2026-02-18,0.06,1.11
909720,1010,4,2026-02-18,0.25,6.19
909720,1011,4,2026-02-18,0.07,1.3
909720,1012,4,2026-02-18,0.44,8.13
900750,1004,2,2026-02-18,0.29,6.36
900750,1005,2,2026-02-18,0.24,4.85
900750,1006,2,2026-02-18,0.38,7.59
907235,1001,1,2026-02-18,0.33,8.08
907235,1002,1,2026-02-18,0.31,6.57
907235,1003,1,2026-02-18,0.57,12.25
903933,1013,5,2026-02-18,0.48,12.2
903933,1014,5,2026-02-18,0.41,8.08
903933,1015,5,2026-02-18,0.69,13.05
902666,1007,3,2026-02-18,0.3,6.79
902666,1008,3,2026-02-18,0.45,9.56
902666,1009,3,2026-02-18,0.64,12.87
916717,1007,3,2026-02-18,0.33,7.47
916717,1008,3,2026-02-18,0.75,15.93
916717,1009,3,2026-02-18,0.36,7.24
905202,1007,3,2026-02-18,0.46,10.41
905202,1008,3,2026-02-18,0.32,6.8
905202,1009,3,2026-02-18,0.32,6.44
903147,1007,3,2026-02-18,0.73,16.53
903147,1008,3,2026-02-18,0.18,3.82
903147,1009,3,2026-02-18,0.2,4.02
910812,1001,1,2026-02-19,0.06,1.47
910812,1002,1,2026-02-19,0.35,7.42
910812,1003,1,2026-02-19,0.19,4.08
912871,1010,4,2026-02-19,0.37,9.16
912871,1011,4,2026-02-19,0.18,3.35
912871,1012,4,2026-02-19,0.24,4.43
906312,1007,3,2026-02-19,0.18,4.08
906312,1008,3,2026-02-19,0.33,7.01
906312,1009,3,2026-02-19,0.88,17.7
902770,1010,4,2026-02-19,0.31,7.67
902770,1011,4,2026-02-19,0.17,3.17
902770,1012,4,2026-02-19,0.57,10.53
902903,1004,2,2026-02-19,0.31,6.8
902903,1005,2,2026-02-19,0.64,12.93
902903,1006,2,2026-02-19,0.11,2.2
910302,1001,1,2026-02-19,0.56,13.71
910302,1002,1,2026-02-19,0.28,5.94
910302,1003,1,2026-02-19,0.19,4.08
916923,1001,1,2026-02-19,0.38,9.31
916923,1002,1,2026-02-19,0.28,5.94
916923,1003,1,2026-02-19,0.5,10.75
909032,1010,4,2026-02-19,0.39,9.65
909032,1011,4,2026-02-19,0.07,1.3
909032,1012,4,2026-02-19,0.22,4.06
900514,1007,3,2026-02-19,0.48,10.87
900514,1008,3,2026-02-19,0.43,9.13
900514,1009,3,2026-02-19,0.07,1.41
914892,1004,2,2026-02-19,0.32,7.01
914892,1005,2,2026-02-19,0.52,10.5
914892,1006,2,2026-02-19,0.34,6.79
902968,1007,3,2026-02-20,0.34,7.7
902968,1008,3,2026-02-20,0.26,5.52
902968,1009,3,2026-02-20,0.43,8.65
903697,1010,4,2026-02-20,0.31,7.67
903697,1011,4,2026-02-20,0.24,4.47
903697,1012,4,2026-02-20,0.3,5.54
915100,1004,2,2026-02-20,0.72,15.78
915100,1005,2,2026-02-20,0.6,12.12
915100,1006,2,2026-02-20,0.55,10.98
913342,1004,2,2026-02-20,0.26,5.7
913342,1005,2,2026-02-20,0.32,6.46
913342,1006,2,2026-02-20,0.17,3.39
902421,1013,5,2026-02-20,0.41,10.42
902421,1014,5,2026-02-20,0.33,6.5
902421,1015,5,2026-02-20,0.26,4.92
902523,1004,2,2026-02-20,0.27,5.92
902523,1005,2,2026-02-20,0.19,3.84
902523,1006,2,2026-02-20,0.52,10.38
910577,1010,4,2026-02-20,0.28,6.93
910577,1011,4,2026-02-20,0.31,5.78
910577,1012,4,2026-02-20,0.14,2.59
902599,1013,5,2026-02-20,0.4,10.16
902599,1014,5,2026-02-20,0.59,11.62
902599,1015,5,2026-02-20,0.34,6.43
910095,1004,2,2026-02-20,0.22,4.82
910095,1005,2,2026-02-20,0.24,4.85
910095,1006,2,2026-02-20,0.38,7.59
907602,1001,1,2026-02-20,0.52,12.73
907602,1002,1,2026-02-20,0.05,1.06
907602,1003,1,2026-02-20,0.27,5.81
905164,1004,2,2026-02-20,0.36,7.89
905164,1005,2,2026-02-20,0.16,3.23
905164,1006,2,2026-02-20,0.25,4.99
910058,1004,2,2026-02-20,0.46,10.08
910058,1005,2,2026-02-20,0.26,5.25
910058,1006,2,2026-02-20,0.52,10.38
911122,1007,3,2026-02-20,0.12,2.72
911122,1008,3,2026-02-20,0.27,5.73
911122,1009,3,2026-02-20,0.53,10.66
909918,1013,5,2026-02-20,0.41,10.42
909918,1014,5,2026-02-20,0.26,5.12
909918,1015,5,2026-02-20,0.24,4.54
904479,1007,3,2026-02-20,0.37,8.38
904479,1008,3,2026-02-20,0.13,2.76
904479,1009,3,2026-02-20,0.57,11.46
904648,1007,3,2026-02-20,0.5,11.32
904648,1008,3,2026-02-20,0.08,1.7
904648,1009,3,2026-02-20,0.34,6.84
917631,1013,5,2026-02-21,0.67,17.02
917631,1014,5,2026-02-21,0.72,14.18
917631,1015,5,2026-02-21,2.14,40.47
915523,1001,1,2026-02-21,0.39,9.55
915523,1002,1,2026-02-21,0.36,7.63
915523,1003,1,2026-02-21,0.13,2.79
916098,1013,5,2026-02-21,0.43,10.93
916098,1014,5,2026-02-21,0.13,2.56
916098,1015,5,2026-02-21,0.4,7.56
901845,1013,5,2026-02-21,0.33,8.39
901845,1014,5,2026-02-21,0.38,7.49
901845,1015,5,2026-02-21,0.18,3.4
905088,1007,3,2026-02-21,0.34,7.7
905088,1008,3,2026-02-21,0.56,11.89
905088,1009,3,2026-02-21,0.43,8.65
913543,1007,3,2026-02-21,0.29,6.57
913543,1008,3,2026-02-21,0.39,8.28
913543,1009,3,2026-02-21,0.31,6.23
912805,1004,2,2026-02-21,0.09,1.97
912805,1005,2,2026-02-21,0.38,7.68
912805,1006,2,2026-02-21,0.42,8.39
914232,1004,2,2026-02-21,0.3,6.58
914232,1005,2,2026-02-21,0.46,9.29
914232,1006,2,2026-02-21,0.38,7.59
901494,1007,3,2026-02-21,0.61,13.81
901494,1008,3,2026-02-21,0.41,8.71
901494,1009,3,2026-02-21,0.13,2.61
912003,1004,2,2026-02-21,0.27,5.92
912003,1005,2,2026-02-21,0.77,15.55
912003,1006,2,2026-02-21,0.63,12.58
917720,1007,3,2026-02-21,27.05,612.41
917720,1008,3,2026-02-21,8.9,189.04
917720,1009,3,2026-02-21,9.23,185.62
914570,1010,4,2026-02-21,0.29,7.18
914570,1011,4,2026-02-21,0.14,2.61
914570,1012,4,2026-02-21,0.64,11.82
911664,1001,1,2026-02-21,0.3,7.35
911664,1002,1,2026-02-21,0.2,4.24
911664,1003,1,2026-02-21,0.24,5.16
902561,1013,5,2026-02-21,0.3,7.62
902561,1014,5,2026-02-21,0.3,5.91
902561,1015,5,2026-02-21,0.28,5.29
917319,1001,1,2026-02-21,0.75,18.37
917319,1002,1,2026-02-21,0.67,14.2
917319,1003,1,2026-02-21,1.55,33.33
917368,1001,1,2026-02-21,1.18,28.9
917368,1002,1,2026-02-21,3.04,64.45
917368,1003,1,2026-02-21,0.82,17.63
906020,1013,5,2026-02-21,0.32,8.13
906020,1014,5,2026-02-21,0.34,6.7
906020,1015,5,2026-02-21,0.27,5.11
910747,1007,3,2026-02-21,0.47,10.64
910747,1008,3,2026-02-21,0.23,4.89
910747,1009,3,2026-02-21,0.28,5.63
901362,1010,4,2026-02-21,0.3,7.42
901362,1011,4,2026-02-21,0.42,7.82
901362,1012,4,2026-02-21,0.16,2.96
902042,1004,2,2026-02-21,0.16,3.51
902042,1005,2,2026-02-21,0.63,12.73
902042,1006,2,2026-02-21,0.17,3.39
913919,1001,1,2026-02-22,0.46,11.27
913919,1002,1,2026-02-22,0.22,4.66
913919,1003,1,2026-02-22,0.16,3.44
909785,1013,5,2026-02-22,0.39,9.91
909785,1014,5,2026-02-22,0.34,6.7
909785,1015,5,2026-02-22,0.06,1.13
912702,1001,1,2026-02-22,0.57,13.96
912702,1002,1,2026-02-22,0.28,5.94
912702,1003,1,2026-02-22,0.66,14.19
915355,1001,1,2026-02-22,0.32,7.84
915355,1002,1,2026-02-22,0.34,7.21
915355,1003,1,2026-02-22,0.57,12.25
917702,1010,4,2026-02-23,0.81,20.05
917702,1011,4,2026-02-23,1.65,30.74
917702,1012,4,2026-02-23,1.56,28.81
912664,1010,4,2026-02-23,0.54,13.37
912664,1011,4,2026-02-23,0.24,4.47
912664,1012,4,2026-02-23,0.23,4.25
915317,1001,1,2026-02-23,0.31,7.59
915317,1002,1,2026-02-23,0.28,5.94
915317,1003,1,2026-02-23,0.21,4.51
908138,1001,1,2026-02-23,0.26,6.37
908138,1002,1,2026-02-23,0.13,2.76
908138,1003,1,2026-02-23,0.64,13.76
917018,1007,3,2026-02-24,1.98,44.83
917018,1008,3,2026-02-24,2.77,58.83
917018,1009,3,2026-02-24,1.13,22.72
917577,1007,3,2026-02-27,13.97,316.28
917577,1008,3,2026-02-27,5.49,116.61
917577,1009,3,2026-02-27,19.18,385.71
917278,1007,3,2026-02-27,10.61,240.21
917278,1008,3,2026-02-27,16.47,349.82
917278,1009,3,2026-02-27,6.23,125.29
917722,1010,4,2026-02-28,8.32,205.92
917722,1011,4,2026-02-28,10.73,199.9
917722,1012,4,2026-02-28,7.66,141.48
917610,1004,2,2026-03-03,5.09,111.57
917610,1005,2,2026-03-03,18.93,382.39
917610,1006,2,2026-03-03,20.21,403.59
916981,1001,1,2026-03-04,15.24,373.23
916981,1002,1,2026-03-04,10.4,220.48
916981,1003,1,2026-03-04,2.31,49.66
917199,1004,2,2026-03-06,1.84,40.33
917199,1005,2,2026-03-06,3.02,61.0
917199,1006,2,2026-03-06,6.78,135.4
917678,1001,1,2026-03-08,4.95,121.23
917678,1002,1,2026-03-08,6.86,145.43
917678,1003,1,2026-03-08,11.45,246.17
917313,1010,4,2026-03-09,15.51,383.87
917313,1011,4,2026-03-09,7.4,137.86
917313,1012,4,2026-03-09,7.48,138.16
917607,1004,2,2026-03-10,9.93,217.67
917607,1005,2,2026-03-10,5.48,110.7
917607,1006,2,2026-03-10,11.17,223.06
917311,1010,4,2026-03-13,7.57,187.36
917311,1011,4,2026-03-13,11.04,205.68
